Date,PH,APH,FISV,IQV,USB,PNR,FIS,AEP,TROW,MOS,ALXN,GILD,TWTR,EIX,EBAY,STX,HSIC,PAYC,SJM,NEM,AKAM,TTWO,NFLX,EA,DISCK,AMZN,HRB,REGN,FLT,CTL,WST,EFX,IDXX,RHI,DISCA,NOW,HBI,ADSK,DVA,ZBRA,WMT,AOS,UAA,BBY,VZ,CERN,VRTX,FFIV,DLTR,ABC
2016/1/20,0.00024331221211420882,0.000562389962973326,1.0228037193886484e-06,3.019356369857271e-06,4.444956391084681e-05,0.0006269358742024372,0.00019783539280612304,0.0007890072650526463,5.17669272978957e-05,0.0013630651746719936,0.00039338341196315144,5.1901723077510875e-05,0.001641084574332849,0.0003472814930711897,3.757113356470563e-06,0.00042688810495099266,0.0001696987455641861,5.059341925503722e-05,8.57070863400015e-06,0.00023139908334455204,0.00021424514092727655,1.3582726382599679e-05,1.9356774044222935e-06,6.0040416561247554e-05,6.338993684288697e-05,2.235779624527067e-05,4.300024316690726e-05,0.0010793442352229434,1.894702758339662e-07,0.0018594742858554095,0.0004194158166310827,0.0004500021919689592,6.079726720473406e-05,0.00011251859730031603,0.00010266952775164695,1.8114737408225957e-08,8.381706517860873e-05,4.2157465676977614e-05,2.093885148428304e-05,0.00010368747185156924,0.0007772292116953479,6.439500603842922e-05,1.1705197710148538e-05,0.0006346395843536467,0.00010159836506415202,4.101745136996722e-05,0.00043414964610559827,0.0014386549927217144,0.00012651385779878648,0.000319728278433255
2016/1/21,0.0002725238831719066,0.0007257444418313603,5.9710582740726275e-05,0.00015397500611435757,8.181077981188384e-05,8.155678571548992e-05,7.618551199499823e-06,2.3483382448701176e-05,5.17669272978957e-05,0.0008080590456820541,0.0007679386873091994,0.00035072454686584494,0.0006534340382584399,2.4271697215187164e-05,0.00010821555971453951,0.003420836175456663,0.00024845565738134117,0.00037174984788973796,1.011473618698302e-06,6.115193173933656e-05,4.6930529346228874e-06,0.00011390289011349883,0.0026340093025097014,7.230621551274755e-06,0.00042313984227298454,3.2126337288976144e-05,1.6304673839239237e-05,6.772449966574605e-07,0.0002551271018272252,0.0002870384768667882,0.0006012646473085581,8.468362963348268e-05,0.0001658420346291402,9.531393600953492e-05,0.0001960703401203289,1.808732506999909e-06,0.00045574283898242496,3.925715517281195e-07,1.0341278146846001e-05,0.0008978472822286456,0.000287293234838241,0.001128291904016172,0.0006361138348910209,0.0007771750555800746,0.00103177796339132,1.2787321770882789e-05,0.0003997760006141138,3.227893942735476e-05,0.00017074537393830519,1.3228052718248052e-05
2016/1/22,0.00044264980190926077,0.0003637477280391249,0.0004173036450493981,0.0003270397090902115,0.0004763873921071141,0.00027097996818112156,0.0005679121142103012,0.00023478501580801714,0.0007909742251519998,0.001009653423863585,0.0005323516558875861,0.0010735194014993043,3.143936538182005e-07,0.00029084146876416156,0.00016764230040412718,0.00017784294123509168,0.00027949463589770714,0.0007630064466364718,0.0008990146774210981,3.5988853443528965e-07,0.00022604112669535742,0.0003928507726425831,0.00025772757040205303,0.0011675943055580958,0.0011733264946009179,0.0013302942665166387,0.0001753263102191831,0.0020577284314058125,0.003306364713744136,0.0025858177409700286,0.00039487785404834536,0.0004580599017258002,0.00013979929507376118,0.0015353797248502004,0.0014645548046956977,0.0008952113730800997,0.00016206862096182587,0.0005732839962070546,0.0006548505493441156,0.0002814709370475427,0.00016912624466572306,0.00047890844195338784,0.0006121717178700725,1.346397081862943e-07,0.00063439678322505,0.0007499067120375218,1.439350713783139e-05,0.002161744556721277,8.889010769478224e-06,2.2434295950215878e-05
2016/1/25,0.00036511208394348173,0.0001152404907991172,0.00021443920831465375,9.285199278693837e-05,0.0007736937491694885,0.00014069162192666953,0.00010289659299165929,0.0001799904186753292,0.00092505012045898,0.003934209673869168,0.0008640187730962213,0.00017887849834858288,0.002214077540864078,1.008656262714852e-05,0.00012172927734853113,0.003173878180575712,0.00016487846211222907,0.0011134160223271934,7.222831603422975e-05,0.003324470791830904,0.0006829104105699783,3.5390325280276076e-07,0.0002564205432986631,6.466353349333092e-05,0.0003796599942619602,6.326571340327212e-08,4.559552357887276e-05,0.00042629379689298964,0.0014690626598862317,2.8293528298200078e-06,0.00014774393344965436,4.487823862451092e-05,5.492781404427353e-05,0.00019980468976038646,0.0005983054661494028,5.56848607493901e-05,3.397965745319563e-05,0.00047770614785860654,0.0002002971367342987,0.0004008845319991176,0.0001452087449997674,0.0004926398774760888,0.001433366316020006,5.4183749172024967e-05,4.521492817627285e-08,0.0004466848345806673,0.0007688129652191316,2.554872956634627e-06,7.360487174834832e-05,8.775818660184893e-06
2016/1/26,0.001647186612306884,6.83554289999907e-05,0.00018658425593261636,6.249186303968289e-05,0.000356661199493809,0.0015154995698194844,0.00040077320292639167,6.0246146612488126e-05,0.00035268664279170474,0.0003956205171962293,0.00015303459905767375,0.0003063898190178041,3.4542683856785397e-07,0.00016726794318940315,0.000373359443058347,0.0024513631064710167,0.0008033633049252644,0.0005746871806948169,7.786808287664865e-05,0.00210701798835841,0.00011840704241438686,0.0003781737295131298,0.00017160915871325153,0.00016720973757835408,0.0020481616063186894,6.211392267774884e-05,0.00012157706915238577,0.0004166997327939104,8.930596984534515e-05,0.0010966320736620174,2.7452200316500214e-07,4.6166522094536046e-05,1.4769038249056117e-06,0.00045126547481516083,0.0019015432395602875,0.0005831074587405587,0.0015299779603603783,8.718092789504594e-05,7.405929273913873e-05,0.003041527678434246,7.449104025121229e-05,0.00424602036781068,0.00013939479008082077,0.001239466620850892,0.0006558835080803879,3.640559556355802e-05,7.534112880836382e-07,0.0006846926325280017,0.00019964343706538036,1.1951007613215084e-08
2016/1/27,7.601219614939667e-07,1.535605836174809e-05,0.00010916732980094951,0.0006267605352018091,1.6747664232279267e-05,4.4912315607811464e-05,0.00042845577321232425,2.95105786998695e-08,3.996203972164634e-05,0.00015201651810567375,0.00010016032421754199,0.000805333740187822,0.00018533222241960036,1.0890970338487589e-05,7.51318807227842e-05,0.0007924438424723118,8.548751590525862e-05,0.0033693332609369886,0.00014904954887094295,0.0024564287287473824,0.0016701231547167081,0.00024293032867059043,0.0050019944020921895,0.00036480385256116893,0.00014988556780897645,0.0009134607971470644,9.307119237358286e-06,0.004293221989027415,0.00031697001056108605,8.100842781635473e-06,6.503503078144781e-05,0.00032385649202179876,8.393756624653586e-05,0.00012674556162195263,0.00013780259831389755,0.0011415281563768721,3.9727249425115945e-05,0.001654507842050267,0.00014639286885966002,0.00046619933135187474,6.109229832375295e-07,0.0013494826623860119,0.00032218795084224217,0.000775349497975485,0.00025717398460606245,1.5210522293134894e-05,1.0553057845708667e-05,0.00012455803816177648,1.2942528607595566e-05,0.00014172983118386487
2016/1/28,0.0006621383710294566,2.089130094970713e-06,3.946412284112859e-05,0.0006011835408515233,1.0410023670159497e-06,5.970819814368068e-05,0.00010516279476423864,0.00045890446233117123,0.0010583029798683391,0.00035618237397621856,0.0013795557922359042,0.0005620988200283751,0.00030393109011834704,0.0003016747111328774,0.01768655299627254,6.110123470722838e-05,4.5359036620852534e-05,0.00023020952876597143,0.00021777737282222494,2.133001375006132e-05,0.00040166577830897467,1.4903205643219141e-05,0.0012348561881313897,1.8558171978181256e-05,0.0001729404599162214,0.0072912270656176875,6.26083231943233e-05,0.002013283525774031,1.949875300152081e-05,5.9053138192789926e-05,0.0010018683725501174,0.00013969695399003058,6.413980754101762e-05,2.6197018147135123e-06,0.00018898630424627602,0.02899108907424542,0.00020772823753261504,0.000707171705531909,0.0003807817429362257,0.0007726606370313125,1.7751109585117836e-05,0.0007640063888114041,0.04147283688333264,0.0001223674079727611,1.6666227673058371e-07,3.669237488852583e-05,7.878636744784012e-06,0.0009145039808478981,0.00014361280334274285,0.0010609080999600207
2016/1/29,0.0010377286535878326,0.0005128972127150095,0.0014558270844878356,4.352625299141629e-05,0.0004490813535337522,0.001270543003599441,0.0006644689128015981,0.0006373747143107789,0.0013184309522897995,0.0021825201419615713,4.818840750348439e-06,0.002823967823242178,0.00034688014097197464,1.5142072045688874e-05,0.00020068430327004736,0.006742090653418521,0.0010998571408648219,0.0009816646381018655,0.0002542777899118072,0.00047430935493876047,0.0023304872434151166,0.0010186341817568962,0.0007617128484572,0.006091893298809938,0.0008240622210692646,0.006264907699454063,0.001000160112859754,0.00014221647815332216,0.0019752986351862993,0.0005705741447945093,0.0015087957876363009,0.0015081735272882582,0.006592765871145934,0.00016580895028571658,0.0010027913348037603,0.0004676800842559814,0.0009966244934466184,0.0011333917342261149,0.0016477446482150418,0.006562453170904916,0.0010745195043330073,0.0008353927255634255,0.0002575238320021183,0.0012233460250750893,0.0003763071862469098,0.0012944322336185291,0.0004799193791707116,0.00018886884329802432,0.0009050456139630731,0.0006590942716032936
2016/2/1,6.665550934777501e-05,3.640755493195996e-05,4.045218220399082e-06,2.444341947152114e-05,4.239754933269426e-05,0.00010927297475496886,0.0002438253402074128,0.00017848442018131202,0.00012537049001256408,5.620397639792593e-05,0.00028197023821101064,0.00015804202616137995,0.004093487300838939,4.807624547771249e-05,0.00041021871468021215,0.0020933509513085006,0.0002431583018615613,0.0014984897373202727,3.959609681831308e-05,0.0008485986690407644,4.95500225467525e-05,5.327741139611306e-06,0.0005858258417207341,2.9560983731203276e-05,4.347347767148534e-05,0.0004403816658549747,0.00015029579870518288,1.8851526936459384e-05,7.798221782843472e-05,0.00034992888081063445,5.173076085139201e-06,0.00011088544713406174,0.0003170057310861003,8.010842517626739e-05,3.2782113939663366e-06,1.621465949352079e-05,0.00039036461266776134,0.0003087824506859977,1.858753213364573e-05,3.983228800104684e-05,0.00029012593358445753,2.9559229598617534e-06,1.2375359842470666e-05,0.0005132801512539858,0.00024604644041416687,4.5503232742482935e-05,0.00032077769751233577,6.000450513427801e-06,6.53408885626297e-05,3.934233034614176e-05
2016/2/2,0.00011773388619995847,0.00018295395321690354,0.00020146216915262522,0.0014349041999304683,0.0007148446650656765,0.0019811755576639644,0.0003662262075095001,1.1510617965864564e-05,0.0009324355755302417,0.006262715567878053,0.0019122966536723699,0.00025828924727150626,0.01161716407826108,6.151511675205084e-05,0.0007577114044244491,0.003722855703267058,0.0003775556809183059,0.00019991330352247974,3.862128140634787e-05,0.0005586028963149555,0.0028625983133897504,0.0012026171992322154,0.0007852369013291508,0.003217006777938201,0.002477690957153632,0.0016249285205870005,0.00015029579870518288,0.00040958733287268785,0.0011214580968294699,0.0007291170991889438,1.3581909709860265e-05,0.0009058161938585618,3.136895489002253e-07,0.001029829651903224,0.002106808262379953,0.00625069837086948,0.0013873328721724155,0.001416426878059664,0.00029608084869715335,0.001256167773544438,9.075612932502325e-05,0.0005053424810521336,0.0014032681158361957,8.357681963840711e-05,0.00028519014632643155,0.0002942701439745199,0.0002365137027361228,0.0011096359926056332,1.2558028259302093e-05,9.428462456257258e-05
2016/2/3,0.000618231648053064,9.323418254343742e-06,0.0003511847305680731,2.136396250913992e-05,0.0001845547048391092,0.0003564217949643475,4.760600177574444e-06,0.00043718279947700526,7.452511274736907e-05,0.006329035728059738,0.003696142478916778,0.0018949793282974888,0.00086517505283235,0.00045351388230034916,8.057396201127095e-05,0.004176510253149388,1.5883183907247228e-06,0.0004243201760162494,6.514604338672274e-05,0.01148167753512735,0.0011029336277705015,0.0003389266269217982,6.775598956927364e-05,0.000304891561055288,0.0009830041024320067,0.001508179908897628,3.4503081444471443e-07,0.0007165120657928538,0.0011997436524700687,0.0011511151985757928,1.235545837519389e-07,3.142943625044408e-05,7.832665612537359e-08,0.004652697351514326,0.001051265063369262,0.0012377485497160378,0.00018376361443893217,0.0059192818561644295,0.00015506972703412098,0.0008957503545320105,7.856782673605395e-05,1.9506730708787004e-07,0.0001823959483095076,4.987960653234125e-07,0.00019952897030747055,0.00010026572771749824,0.0009845539459939785,8.152655605483152e-06,0.0006782490158006753,2.901039603494369e-06
2016/2/4,0.0011695133631127754,0.00011120983083080811,0.00032704504168251295,0.0002755364154923227,0.0004372297587841633,0.0008693032706102046,6.967647202857354e-05,0.0002638174832547608,0.0002713225852219963,0.0012752645536007704,1.1730536813688051e-07,1.1228968674512322e-05,0.0004374387763805183,0.000247463244160783,1.8117632967444536e-07,0.002838060921499797,1.386567347629668e-05,0.0005226634298520897,0.0007263165636556288,0.002070452841746535,3.1540571393187126e-05,0.00439415627207222,0.00013032540615238813,0.00022119701976925846,0.00012309526473526828,9.45811356607464e-05,0.00025645970985356667,0.0004081310998031716,0.0005341037999597828,0.0003057055160054462,0.000211013882468835,2.3374843397900327e-05,5.7538055261533255e-05,2.595864418649222e-07,0.00024477312488594636,0.00013301876559962538,0.001255381798570153,1.018987209728264e-06,2.3322230074657245e-08,0.00047844030790489473,5.112503702792029e-06,1.0510001061852718e-05,1.989049399665797e-05,1.1205536079704148e-06,1.414281659218579e-05,0.0004896099089594968,0.0005418126955743261,8.81096133073839e-05,0.0013971101840796615,0.0017351994160121397
2016/2/5,1.4066583640105502e-05,1.6280081810398786e-07,0.00041217545485164683,0.0012037720904346592,2.486997905141982e-07,0.00014484836451851617,0.0007360983809088708,7.72806233134879e-05,0.0002713225852219963,5.8395829913751625e-06,0.0006732306923654203,0.0003213446446569392,0.005324817900881661,1.212529185673309e-05,0.00015431704067993073,9.028520850534948e-07,0.0002260456943314543,0.02417929919793527,1.3391441732119656e-05,0.0018586320464892806,0.0010751704309105072,0.002467533038600365,0.006444066482123515,0.0031998980026012908,0.0004979175968221369,0.004324387634135059,0.0001070130634908777,0.0015603259633281924,6.348123788509022e-05,6.9369369881279676e-06,0.0006216861530995848,0.0013870491882814293,2.858318495074626e-06,0.00011322974552817454,0.00031854830708390007,0.012970552497624256,0.026693055773493343,0.004878245597485453,0.0005744199855737195,0.003762832183076917,7.559342387576373e-05,0.0010797113835293594,0.0016542086906871556,3.201090742956617e-05,0.00011344705639775532,0.003125040576585172,0.0032861764804454153,0.000403238340302279,2.0614022635890675e-06,1.2589074916512409e-05
2016/2/8,4.323931270366573e-06,0.0001338692094301399,0.0008898602786199592,0.0007863366835778397,0.00019788043852715098,0.00018214758922419124,0.0019048365731751456,1.1331748982453749e-05,0.0015741457746180543,0.002794316955579197,0.0004948175360884686,1.9838547418759356e-06,0.0028700252631468233,3.8209088206885094e-05,0.0009939072489119746,0.0015772490299281378,0.00011103841231639136,0.008013450349895654,3.0693492402409333e-06,0.0009893751657578873,0.002783235763322484,5.5675583203881616e-05,4.072125016243288e-05,0.00021511166628793233,0.0021325775489781334,0.0008030844499032219,0.00019090522538054986,0.00023865940996570316,0.002810363549828598,0.0014080201051890268,0.00042607952568997066,0.00381170495191057,0.00043122325111781307,0.0003167860639796464,0.001999791485029516,0.010829669709343792,0.0021854535700319335,0.003686836753911132,0.0006928202285690749,0.002766410387564711,2.2315322678244947e-06,0.001624670466600628,0.004053643541325083,0.00021855431346904665,2.0453853588611414e-05,0.00034647061754849854,0.0029916570237860417,0.0005230809054320522,0.0002623178384705873,0.00016467873533143775
2016/2/9,0.00018345569650045482,1.498873032424072e-06,9.27277049531427e-06,0.00019686816914490536,1.085057941078004e-05,8.964723584972745e-05,0.001100227047939703,3.694864613590719e-06,6.164991112559318e-05,0.00013934814998631202,0.0003810641175794549,0.0005323185272480436,0.0011650621842693304,6.26934264489325e-05,0.000446438900665244,0.0010106775568529912,7.824105447899977e-05,0.0055485876573310704,0.0001721493195166973,0.001293899864846049,0.0012259020475835873,0.0006822712199119379,0.0011001917289589149,0.001135311654675062,0.0018186146339669886,0.00015452897848793285,8.684195779727178e-05,0.004218946994732725,0.0009165084509977651,0.0010573464223063178,2.1811020980923113e-05,5.2827889792666164e-05,0.0002493076174097834,0.00038768383354477844,0.00262685833216493,0.0008325653763617853,7.704424194515383e-05,0.0003541210250196711,2.5801509355721158e-08,1.9350012471375525e-05,0.0002698546403429104,0.0001477217602127952,8.400375399200668e-06,0.0006131723203872146,0.00013679379907124777,0.0001153662649209823,0.0005264340039845921,4.2055611563695955e-05,1.4292444953261366e-06,0.00018017379447995624
